"Date","time_GMT","tide_height","season","tide_datetime"
2002-01-04,12:00:00,4.31,2002,"2002-01-04 12:00:00"
2002-01-04,13:00:00,3.8,2002,"2002-01-04 13:00:00"
2002-01-04,14:00:00,3.19,2002,"2002-01-04 14:00:00"
2002-01-04,15:00:00,2.6,2002,"2002-01-04 15:00:00"
2002-01-04,16:00:00,2.3,2002,"2002-01-04 16:00:00"
2002-01-04,17:00:00,2.3,2002,"2002-01-04 17:00:00"
2002-01-04,18:00:00,2.78,2002,"2002-01-04 18:00:00"
2002-01-04,19:00:00,3.38,2002,"2002-01-04 19:00:00"
2002-01-04,20:00:00,4.12,2002,"2002-01-04 20:00:00"
2002-01-04,21:00:00,4.44,2002,"2002-01-04 21:00:00"
2002-01-04,22:00:00,4.62,2002,"2002-01-04 22:00:00"
2002-01-04,23:00:00,4.26,2002,"2002-01-04 23:00:00"
2002-01-05,00:00:00,3.56,2002,"2002-01-05 00:00:00"
2002-01-05,01:00:00,2.68,2002,"2002-01-05 01:00:00"
2002-01-05,02:00:00,1.51,2002,"2002-01-05 02:00:00"
2002-01-05,03:00:00,0.52,2002,"2002-01-05 03:00:00"
2002-01-05,04:00:00,-0.03,2002,"2002-01-05 04:00:00"
2002-01-05,05:00:00,-0.11,2002,"2002-01-05 05:00:00"
2002-01-05,06:00:00,0.12,2002,"2002-01-05 06:00:00"
2002-01-05,07:00:00,0.87,2002,"2002-01-05 07:00:00"
2002-01-05,08:00:00,2.01,2002,"2002-01-05 08:00:00"
2002-01-05,09:00:00,3.08,2002,"2002-01-05 09:00:00"
2002-01-05,10:00:00,3.97,2002,"2002-01-05 10:00:00"
2002-01-05,11:00:00,4.54,2002,"2002-01-05 11:00:00"
2002-01-05,12:00:00,4.71,2002,"2002-01-05 12:00:00"
2002-01-05,13:00:00,4.39,2002,"2002-01-05 13:00:00"
2002-01-05,14:00:00,3.81,2002,"2002-01-05 14:00:00"
2002-01-05,15:00:00,3.01,2002,"2002-01-05 15:00:00"
2002-01-05,16:00:00,2.48,2002,"2002-01-05 16:00:00"
2002-01-05,17:00:00,2,2002,"2002-01-05 17:00:00"
2002-01-05,18:00:00,1.92,2002,"2002-01-05 18:00:00"
2002-01-05,19:00:00,2.07,2002,"2002-01-05 19:00:00"
2002-01-05,20:00:00,2.56,2002,"2002-01-05 20:00:00"
2002-01-05,21:00:00,3.24,2002,"2002-01-05 21:00:00"
2002-01-05,22:00:00,3.58,2002,"2002-01-05 22:00:00"
2002-01-05,23:00:00,3.82,2002,"2002-01-05 23:00:00"
2002-01-06,00:00:00,3.71,2002,"2002-01-06 00:00:00"
2002-01-06,01:00:00,3.2,2002,"2002-01-06 01:00:00"
2002-01-06,02:00:00,2.34,2002,"2002-01-06 02:00:00"
2002-01-06,03:00:00,1.49,2002,"2002-01-06 03:00:00"
2002-01-06,04:00:00,0.74,2002,"2002-01-06 04:00:00"
2002-01-06,05:00:00,0.27,2002,"2002-01-06 05:00:00"
2002-01-06,06:00:00,0.28,2002,"2002-01-06 06:00:00"
2002-01-06,07:00:00,0.72,2002,"2002-01-06 07:00:00"
2002-01-06,08:00:00,1.54,2002,"2002-01-06 08:00:00"
2002-01-06,09:00:00,2.54,2002,"2002-01-06 09:00:00"
2002-01-06,10:00:00,3.63,2002,"2002-01-06 10:00:00"
2002-01-06,11:00:00,4.41,2002,"2002-01-06 11:00:00"
2002-01-06,12:00:00,4.89,2002,"2002-01-06 12:00:00"
2002-01-06,13:00:00,5.09,2002,"2002-01-06 13:00:00"
2002-01-06,14:00:00,4.65,2002,"2002-01-06 14:00:00"
2002-01-06,15:00:00,3.88,2002,"2002-01-06 15:00:00"
2002-01-06,16:00:00,2.92,2002,"2002-01-06 16:00:00"
2002-01-06,17:00:00,2.13,2002,"2002-01-06 17:00:00"
2002-01-06,18:00:00,1.59,2002,"2002-01-06 18:00:00"
2002-01-06,19:00:00,1.37,2002,"2002-01-06 19:00:00"
2002-01-06,20:00:00,1.39,2002,"2002-01-06 20:00:00"
2002-01-06,21:00:00,1.7,2002,"2002-01-06 21:00:00"
2002-01-06,22:00:00,2.31,2002,"2002-01-06 22:00:00"
2002-01-06,23:00:00,2.98,2002,"2002-01-06 23:00:00"
2002-01-07,00:00:00,3.33,2002,"2002-01-07 00:00:00"
2002-01-07,01:00:00,3.34,2002,"2002-01-07 01:00:00"
2002-01-07,02:00:00,3.08,2002,"2002-01-07 02:00:00"
2002-01-07,03:00:00,2.54,2002,"2002-01-07 03:00:00"
2002-01-07,04:00:00,1.83,2002,"2002-01-07 04:00:00"
2002-01-07,05:00:00,1.17,2002,"2002-01-07 05:00:00"
2002-01-07,06:00:00,0.81,2002,"2002-01-07 06:00:00"
2002-01-07,07:00:00,0.91,2002,"2002-01-07 07:00:00"
2002-01-07,08:00:00,1.38,2002,"2002-01-07 08:00:00"
2002-01-07,09:00:00,2.15,2002,"2002-01-07 09:00:00"
2002-01-07,10:00:00,3.2,2002,"2002-01-07 10:00:00"
2002-01-07,11:00:00,4.13,2002,"2002-01-07 11:00:00"
2002-01-07,12:00:00,4.86,2002,"2002-01-07 12:00:00"
2002-01-07,13:00:00,5.36,2002,"2002-01-07 13:00:00"
2002-01-07,14:00:00,5.26,2002,"2002-01-07 14:00:00"
2002-01-07,15:00:00,4.72,2002,"2002-01-07 15:00:00"
2002-01-07,16:00:00,3.71,2002,"2002-01-07 16:00:00"
2002-01-07,17:00:00,2.66,2002,"2002-01-07 17:00:00"
2002-01-07,18:00:00,1.85,2002,"2002-01-07 18:00:00"
2002-01-07,19:00:00,1,2002,"2002-01-07 19:00:00"
2002-01-07,20:00:00,0.54,2002,"2002-01-07 20:00:00"
2002-01-07,21:00:00,0.68,2002,"2002-01-07 21:00:00"
2002-01-07,22:00:00,1.07,2002,"2002-01-07 22:00:00"
2002-01-07,23:00:00,1.74,2002,"2002-01-07 23:00:00"
2002-01-08,00:00:00,2.48,2002,"2002-01-08 00:00:00"
2002-01-08,01:00:00,3.01,2002,"2002-01-08 01:00:00"
2002-01-08,02:00:00,3.25,2002,"2002-01-08 02:00:00"
2002-01-08,03:00:00,3.14,2002,"2002-01-08 03:00:00"
2002-01-08,04:00:00,2.86,2002,"2002-01-08 04:00:00"
2002-01-08,05:00:00,2.32,2002,"2002-01-08 05:00:00"
2002-01-08,06:00:00,1.85,2002,"2002-01-08 06:00:00"
2002-01-08,07:00:00,1.6,2002,"2002-01-08 07:00:00"
2002-01-08,08:00:00,1.65,2002,"2002-01-08 08:00:00"
2002-01-08,09:00:00,2.13,2002,"2002-01-08 09:00:00"
2002-01-08,10:00:00,2.84,2002,"2002-01-08 10:00:00"
2002-01-08,11:00:00,3.82,2002,"2002-01-08 11:00:00"
2002-01-08,12:00:00,4.82,2002,"2002-01-08 12:00:00"
2002-01-08,13:00:00,5.48,2002,"2002-01-08 13:00:00"
2002-01-08,14:00:00,5.79,2002,"2002-01-08 14:00:00"
2002-01-08,15:00:00,5.55,2002,"2002-01-08 15:00:00"
2002-01-08,16:00:00,4.92,2002,"2002-01-08 16:00:00"
2002-01-08,17:00:00,3.8,2002,"2002-01-08 17:00:00"
2002-01-08,18:00:00,2.61,2002,"2002-01-08 18:00:00"
2002-01-08,19:00:00,1.52,2002,"2002-01-08 19:00:00"
2002-01-08,20:00:00,0.72,2002,"2002-01-08 20:00:00"
2002-01-08,21:00:00,0.21,2002,"2002-01-08 21:00:00"
2002-01-08,22:00:00,0.22,2002,"2002-01-08 22:00:00"
2002-01-08,23:00:00,0.75,2002,"2002-01-08 23:00:00"
2002-01-09,00:00:00,1.5,2002,"2002-01-09 00:00:00"
2002-01-09,01:00:00,2.32,2002,"2002-01-09 01:00:00"
2002-01-09,02:00:00,3.05,2002,"2002-01-09 02:00:00"
2002-01-09,03:00:00,3.39,2002,"2002-01-09 03:00:00"
2002-01-09,04:00:00,3.43,2002,"2002-01-09 04:00:00"
2002-01-09,05:00:00,3.13,2002,"2002-01-09 05:00:00"
2002-01-09,06:00:00,2.68,2002,"2002-01-09 06:00:00"
2002-01-09,07:00:00,2.3,2002,"2002-01-09 07:00:00"
2002-01-09,08:00:00,2.06,2002,"2002-01-09 08:00:00"
2002-01-09,09:00:00,2.26,2002,"2002-01-09 09:00:00"
2002-01-09,10:00:00,2.72,2002,"2002-01-09 10:00:00"
2002-01-09,11:00:00,3.37,2002,"2002-01-09 11:00:00"
2002-01-09,12:00:00,4.18,2002,"2002-01-09 12:00:00"
2002-01-09,13:00:00,5.21,2002,"2002-01-09 13:00:00"
2002-01-09,14:00:00,5.78,2002,"2002-01-09 14:00:00"
2002-01-09,15:00:00,6.02,2002,"2002-01-09 15:00:00"
2002-01-09,16:00:00,5.61,2002,"2002-01-09 16:00:00"
2002-01-09,17:00:00,4.63,2002,"2002-01-09 17:00:00"
2002-01-09,18:00:00,3.52,2002,"2002-01-09 18:00:00"
2002-01-09,19:00:00,2.09,2002,"2002-01-09 19:00:00"
2002-01-09,20:00:00,0.97,2002,"2002-01-09 20:00:00"
2002-01-09,21:00:00,0.07,2002,"2002-01-09 21:00:00"
2002-01-09,22:00:00,-0.45,2002,"2002-01-09 22:00:00"
2002-01-09,23:00:00,-0.22,2002,"2002-01-09 23:00:00"
2002-01-10,00:00:00,0.41,2002,"2002-01-10 00:00:00"
2002-01-10,01:00:00,1.28,2002,"2002-01-10 01:00:00"
2002-01-10,02:00:00,2.14,2002,"2002-01-10 02:00:00"
2002-01-10,03:00:00,2.86,2002,"2002-01-10 03:00:00"
2002-01-10,04:00:00,3.36,2002,"2002-01-10 04:00:00"
2002-01-10,05:00:00,3.52,2002,"2002-01-10 05:00:00"
2002-01-10,06:00:00,3.14,2002,"2002-01-10 06:00:00"
2002-01-10,07:00:00,2.84,2002,"2002-01-10 07:00:00"
2002-01-10,08:00:00,2.39,2002,"2002-01-10 08:00:00"
2002-01-10,09:00:00,2.18,2002,"2002-01-10 09:00:00"
2002-01-10,10:00:00,2.39,2002,"2002-01-10 10:00:00"
2002-01-10,11:00:00,2.9,2002,"2002-01-10 11:00:00"
2002-01-10,12:00:00,3.7,2002,"2002-01-10 12:00:00"
2002-01-10,13:00:00,4.64,2002,"2002-01-10 13:00:00"
2002-01-10,14:00:00,5.29,2002,"2002-01-10 14:00:00"
2002-01-10,15:00:00,5.82,2002,"2002-01-10 15:00:00"
2002-01-10,16:00:00,5.87,2002,"2002-01-10 16:00:00"
2002-01-10,17:00:00,5.29,2002,"2002-01-10 17:00:00"
2002-01-10,18:00:00,4.21,2002,"2002-01-10 18:00:00"
2002-01-10,19:00:00,2.96,2002,"2002-01-10 19:00:00"
2002-01-10,20:00:00,1.55,2002,"2002-01-10 20:00:00"
2002-01-10,21:00:00,0.21,2002,"2002-01-10 21:00:00"
2002-01-10,22:00:00,-0.59,2002,"2002-01-10 22:00:00"
2002-01-10,23:00:00,-0.89,2002,"2002-01-10 23:00:00"
2002-01-11,00:00:00,-0.53,2002,"2002-01-11 00:00:00"
2002-01-11,01:00:00,0.13,2002,"2002-01-11 01:00:00"
2002-01-11,02:00:00,1.16,2002,"2002-01-11 02:00:00"
2002-01-11,03:00:00,2.19,2002,"2002-01-11 03:00:00"
2002-01-11,04:00:00,2.99,2002,"2002-01-11 04:00:00"
2002-01-11,05:00:00,3.48,2002,"2002-01-11 05:00:00"
2002-01-11,06:00:00,3.61,2002,"2002-01-11 06:00:00"
2002-01-11,07:00:00,3.35,2002,"2002-01-11 07:00:00"
2002-01-11,08:00:00,2.92,2002,"2002-01-11 08:00:00"
2002-01-11,09:00:00,2.63,2002,"2002-01-11 09:00:00"
2002-01-11,10:00:00,2.38,2002,"2002-01-11 10:00:00"
2002-01-11,11:00:00,2.6,2002,"2002-01-11 11:00:00"
2002-01-11,12:00:00,3.19,2002,"2002-01-11 12:00:00"
2002-01-11,13:00:00,3.93,2002,"2002-01-11 13:00:00"
2002-01-11,14:00:00,4.8,2002,"2002-01-11 14:00:00"
2002-01-11,15:00:00,5.59,2002,"2002-01-11 15:00:00"
2002-01-11,16:00:00,6.01,2002,"2002-01-11 16:00:00"
2002-01-11,17:00:00,5.83,2002,"2002-01-11 17:00:00"
2002-01-11,18:00:00,5.04,2002,"2002-01-11 18:00:00"
2002-01-11,19:00:00,3.92,2002,"2002-01-11 19:00:00"
2002-01-11,20:00:00,2.55,2002,"2002-01-11 20:00:00"
2002-01-11,21:00:00,1.03,2002,"2002-01-11 21:00:00"
2002-01-11,22:00:00,-0.14,2002,"2002-01-11 22:00:00"
2002-01-11,23:00:00,-0.96,2002,"2002-01-11 23:00:00"
2002-01-12,00:00:00,-1.18,2002,"2002-01-12 00:00:00"
2002-01-12,01:00:00,-0.59,2002,"2002-01-12 01:00:00"
2002-01-12,02:00:00,0.17,2002,"2002-01-12 02:00:00"
2002-01-12,03:00:00,1.28,2002,"2002-01-12 03:00:00"
2002-01-12,04:00:00,2.37,2002,"2002-01-12 04:00:00"
2002-01-12,05:00:00,3.17,2002,"2002-01-12 05:00:00"
2002-01-12,06:00:00,3.55,2002,"2002-01-12 06:00:00"
2002-01-12,07:00:00,3.49,2002,"2002-01-12 07:00:00"
2002-01-12,08:00:00,3.19,2002,"2002-01-12 08:00:00"
2002-01-12,09:00:00,2.84,2002,"2002-01-12 09:00:00"
2002-01-12,10:00:00,2.41,2002,"2002-01-12 10:00:00"
2002-01-12,11:00:00,2.33,2002,"2002-01-12 11:00:00"
2002-01-12,12:00:00,2.69,2002,"2002-01-12 12:00:00"
2002-01-12,13:00:00,3.34,2002,"2002-01-12 13:00:00"
2002-01-12,14:00:00,4.17,2002,"2002-01-12 14:00:00"
2002-01-12,15:00:00,4.96,2002,"2002-01-12 15:00:00"
2002-01-12,16:00:00,5.61,2002,"2002-01-12 16:00:00"
2002-01-12,17:00:00,5.83,2002,"2002-01-12 17:00:00"
2002-01-12,18:00:00,5.53,2002,"2002-01-12 18:00:00"
2002-01-12,19:00:00,4.63,2002,"2002-01-12 19:00:00"
2002-01-12,20:00:00,3.34,2002,"2002-01-12 20:00:00"
2002-01-12,21:00:00,1.79,2002,"2002-01-12 21:00:00"
2002-01-12,22:00:00,0.43,2002,"2002-01-12 22:00:00"
2002-01-12,23:00:00,-0.72,2002,"2002-01-12 23:00:00"
2002-01-13,00:00:00,-1.29,2002,"2002-01-13 00:00:00"
2002-01-13,01:00:00,-1.3,2002,"2002-01-13 01:00:00"
2002-01-13,02:00:00,-0.59,2002,"2002-01-13 02:00:00"
2002-01-13,03:00:00,0.39,2002,"2002-01-13 03:00:00"
2002-01-13,04:00:00,1.63,2002,"2002-01-13 04:00:00"
2002-01-13,05:00:00,2.69,2002,"2002-01-13 05:00:00"
2002-01-13,06:00:00,3.36,2002,"2002-01-13 06:00:00"
2002-01-13,07:00:00,3.66,2002,"2002-01-13 07:00:00"
2002-01-13,08:00:00,3.48,2002,"2002-01-13 08:00:00"
2002-01-13,09:00:00,3.22,2002,"2002-01-13 09:00:00"
2002-01-13,10:00:00,2.97,2002,"2002-01-13 10:00:00"
2002-01-13,11:00:00,2.64,2002,"2002-01-13 11:00:00"
2002-01-13,12:00:00,2.67,2002,"2002-01-13 12:00:00"
2002-01-13,13:00:00,3.05,2002,"2002-01-13 13:00:00"
2002-01-13,14:00:00,3.68,2002,"2002-01-13 14:00:00"
2002-01-13,15:00:00,4.56,2002,"2002-01-13 15:00:00"
2002-01-13,16:00:00,5.36,2002,"2002-01-13 16:00:00"
2002-01-13,17:00:00,5.9,2002,"2002-01-13 17:00:00"
2002-01-13,18:00:00,5.89,2002,"2002-01-13 18:00:00"
2002-01-13,19:00:00,5.35,2002,"2002-01-13 19:00:00"
2002-01-13,20:00:00,4.32,2002,"2002-01-13 20:00:00"
2002-01-13,21:00:00,2.96,2002,"2002-01-13 21:00:00"
2002-01-13,22:00:00,1.49,2002,"2002-01-13 22:00:00"
2002-01-13,23:00:00,0.14,2002,"2002-01-13 23:00:00"
2002-01-14,00:00:00,-0.76,2002,"2002-01-14 00:00:00"
2002-01-14,01:00:00,-1.1,2002,"2002-01-14 01:00:00"
2002-01-14,02:00:00,-0.79,2002,"2002-01-14 02:00:00"
2002-01-14,03:00:00,0.02,2002,"2002-01-14 03:00:00"
2002-01-14,04:00:00,1.17,2002,"2002-01-14 04:00:00"
2002-01-14,05:00:00,2.21,2002,"2002-01-14 05:00:00"
2002-01-14,06:00:00,3.14,2002,"2002-01-14 06:00:00"
2002-01-14,07:00:00,3.65,2002,"2002-01-14 07:00:00"
2002-01-14,08:00:00,3.82,2002,"2002-01-14 08:00:00"
2002-01-14,09:00:00,3.62,2002,"2002-01-14 09:00:00"
2002-01-14,10:00:00,3.24,2002,"2002-01-14 10:00:00"
2002-01-14,11:00:00,2.88,2002,"2002-01-14 11:00:00"
2002-01-14,12:00:00,2.67,2002,"2002-01-14 12:00:00"
2002-01-14,13:00:00,2.88,2002,"2002-01-14 13:00:00"
2002-01-14,14:00:00,3.27,2002,"2002-01-14 14:00:00"
2002-01-14,15:00:00,4.1,2002,"2002-01-14 15:00:00"
2002-01-14,16:00:00,4.85,2002,"2002-01-14 16:00:00"
2002-01-14,17:00:00,5.52,2002,"2002-01-14 17:00:00"
2002-01-14,18:00:00,5.81,2002,"2002-01-14 18:00:00"
2002-01-14,19:00:00,5.63,2002,"2002-01-14 19:00:00"
2002-01-14,20:00:00,4.92,2002,"2002-01-14 20:00:00"
2002-01-14,21:00:00,3.74,2002,"2002-01-14 21:00:00"
2002-01-14,22:00:00,2.34,2002,"2002-01-14 22:00:00"
2002-01-14,23:00:00,0.88,2002,"2002-01-14 23:00:00"
2002-01-15,00:00:00,-0.14,2002,"2002-01-15 00:00:00"
2002-01-15,01:00:00,-0.72,2002,"2002-01-15 01:00:00"
2002-01-15,02:00:00,-0.84,2002,"2002-01-15 02:00:00"
2002-01-15,03:00:00,-0.37,2002,"2002-01-15 03:00:00"
2002-01-15,04:00:00,0.52,2002,"2002-01-15 04:00:00"
2002-01-15,05:00:00,1.61,2002,"2002-01-15 05:00:00"
2002-01-15,06:00:00,2.55,2002,"2002-01-15 06:00:00"
2002-01-15,07:00:00,3.33,2002,"2002-01-15 07:00:00"
2002-01-15,08:00:00,3.72,2002,"2002-01-15 08:00:00"
2002-01-15,09:00:00,3.73,2002,"2002-01-15 09:00:00"
2002-01-15,10:00:00,3.42,2002,"2002-01-15 10:00:00"
2002-01-15,11:00:00,3.09,2002,"2002-01-15 11:00:00"
2002-01-15,12:00:00,2.71,2002,"2002-01-15 12:00:00"
2002-01-15,13:00:00,2.75,2002,"2002-01-15 13:00:00"
2002-01-15,14:00:00,2.91,2002,"2002-01-15 14:00:00"
2002-01-15,15:00:00,3.38,2002,"2002-01-15 15:00:00"
2002-01-15,16:00:00,4.17,2002,"2002-01-15 16:00:00"
2002-01-15,17:00:00,4.89,2002,"2002-01-15 17:00:00"
2002-01-15,18:00:00,5.34,2002,"2002-01-15 18:00:00"
2002-01-15,19:00:00,5.53,2002,"2002-01-15 19:00:00"
2002-01-15,20:00:00,5.09,2002,"2002-01-15 20:00:00"
2002-01-15,21:00:00,4.22,2002,"2002-01-15 21:00:00"
2002-01-15,22:00:00,3.01,2002,"2002-01-15 22:00:00"
2002-01-15,23:00:00,1.83,2002,"2002-01-15 23:00:00"
2002-01-16,00:00:00,0.5,2002,"2002-01-16 00:00:00"
2002-01-16,01:00:00,-0.36,2002,"2002-01-16 01:00:00"
2002-01-16,02:00:00,-0.67,2002,"2002-01-16 02:00:00"
2002-01-16,03:00:00,-0.49,2002,"2002-01-16 03:00:00"
2002-01-16,04:00:00,0.14,2002,"2002-01-16 04:00:00"
2002-01-16,05:00:00,1.12,2002,"2002-01-16 05:00:00"
2002-01-16,06:00:00,2.14,2002,"2002-01-16 06:00:00"
2002-01-16,07:00:00,3.06,2002,"2002-01-16 07:00:00"
2002-01-16,08:00:00,3.55,2002,"2002-01-16 08:00:00"
2002-01-16,09:00:00,3.85,2002,"2002-01-16 09:00:00"
2002-01-16,10:00:00,3.7,2002,"2002-01-16 10:00:00"
2002-01-16,11:00:00,3.34,2002,"2002-01-16 11:00:00"
2002-01-16,12:00:00,2.98,2002,"2002-01-16 12:00:00"
2002-01-16,13:00:00,2.75,2002,"2002-01-16 13:00:00"
2002-01-16,14:00:00,2.84,2002,"2002-01-16 14:00:00"
2002-01-16,15:00:00,3.09,2002,"2002-01-16 15:00:00"
2002-01-16,16:00:00,3.51,2002,"2002-01-16 16:00:00"
2002-01-16,17:00:00,4.23,2002,"2002-01-16 17:00:00"
2002-01-16,18:00:00,4.81,2002,"2002-01-16 18:00:00"
2002-01-16,19:00:00,5.15,2002,"2002-01-16 19:00:00"
2002-01-16,20:00:00,4.99,2002,"2002-01-16 20:00:00"
2002-01-16,21:00:00,4.41,2002,"2002-01-16 21:00:00"
2002-01-16,22:00:00,3.55,2002,"2002-01-16 22:00:00"
2002-01-16,23:00:00,2.49,2002,"2002-01-16 23:00:00"
2002-01-17,00:00:00,1.33,2002,"2002-01-17 00:00:00"
2002-01-17,01:00:00,0.36,2002,"2002-01-17 01:00:00"
2002-01-17,02:00:00,-0.31,2002,"2002-01-17 02:00:00"
2002-01-17,03:00:00,-0.44,2002,"2002-01-17 03:00:00"
2002-01-17,04:00:00,-0.06,2002,"2002-01-17 04:00:00"
2002-01-17,05:00:00,0.65,2002,"2002-01-17 05:00:00"
2002-01-17,06:00:00,1.54,2002,"2002-01-17 06:00:00"
2002-01-17,07:00:00,2.61,2002,"2002-01-17 07:00:00"
2002-01-17,08:00:00,3.28,2002,"2002-01-17 08:00:00"
2002-01-17,09:00:00,3.66,2002,"2002-01-17 09:00:00"
2002-01-17,10:00:00,3.73,2002,"2002-01-17 10:00:00"
2002-01-17,11:00:00,3.59,2002,"2002-01-17 11:00:00"
2002-01-17,12:00:00,3.24,2002,"2002-01-17 12:00:00"
2002-01-17,13:00:00,2.85,2002,"2002-01-17 13:00:00"
2002-01-17,14:00:00,2.69,2002,"2002-01-17 14:00:00"
2002-01-17,15:00:00,2.72,2002,"2002-01-17 15:00:00"
2002-01-17,16:00:00,3.03,2002,"2002-01-17 16:00:00"
2002-01-17,17:00:00,3.61,2002,"2002-01-17 17:00:00"
2002-01-17,18:00:00,4.16,2002,"2002-01-17 18:00:00"
2002-01-17,19:00:00,4.59,2002,"2002-01-17 19:00:00"
2002-01-17,20:00:00,4.78,2002,"2002-01-17 20:00:00"
2002-01-17,21:00:00,4.47,2002,"2002-01-17 21:00:00"
2002-01-17,22:00:00,3.89,2002,"2002-01-17 22:00:00"
2002-01-17,23:00:00,3.05,2002,"2002-01-17 23:00:00"
2002-01-18,00:00:00,1.96,2002,"2002-01-18 00:00:00"
2002-01-18,01:00:00,1.01,2002,"2002-01-18 01:00:00"
2002-01-18,02:00:00,0.31,2002,"2002-01-18 02:00:00"
2002-01-18,03:00:00,-0.07,2002,"2002-01-18 03:00:00"
2002-01-18,04:00:00,-0.02,2002,"2002-01-18 04:00:00"
2002-01-18,05:00:00,0.4,2002,"2002-01-18 05:00:00"
2002-01-18,06:00:00,1.29,2002,"2002-01-18 06:00:00"
2002-01-18,07:00:00,2.16,2002,"2002-01-18 07:00:00"
2002-01-18,08:00:00,3,2002,"2002-01-18 08:00:00"
2002-01-18,09:00:00,3.49,2002,"2002-01-18 09:00:00"
2002-01-18,10:00:00,3.84,2002,"2002-01-18 10:00:00"
2002-01-18,11:00:00,3.82,2002,"2002-01-18 11:00:00"
2002-01-18,12:00:00,3.47,2002,"2002-01-18 12:00:00"
2002-01-18,13:00:00,3.11,2002,"2002-01-18 13:00:00"
2002-01-18,14:00:00,2.71,2002,"2002-01-18 14:00:00"
2002-01-18,15:00:00,2.54,2002,"2002-01-18 15:00:00"
2002-01-18,16:00:00,2.55,2002,"2002-01-18 16:00:00"
2002-01-18,17:00:00,2.87,2002,"2002-01-18 17:00:00"
2002-01-18,18:00:00,3.34,2002,"2002-01-18 18:00:00"
2002-01-18,19:00:00,3.77,2002,"2002-01-18 19:00:00"
2002-01-18,20:00:00,4.03,2002,"2002-01-18 20:00:00"
2002-01-18,21:00:00,4.02,2002,"2002-01-18 21:00:00"
2002-01-18,22:00:00,3.77,2002,"2002-01-18 22:00:00"
2002-01-18,23:00:00,3.17,2002,"2002-01-18 23:00:00"
2002-01-19,00:00:00,2.47,2002,"2002-01-19 00:00:00"
2002-01-19,01:00:00,1.62,2002,"2002-01-19 01:00:00"
2002-01-19,02:00:00,0.8,2002,"2002-01-19 02:00:00"
2002-01-19,03:00:00,0.34,2002,"2002-01-19 03:00:00"
2002-01-19,04:00:00,0.21,2002,"2002-01-19 04:00:00"
2002-01-19,05:00:00,0.47,2002,"2002-01-19 05:00:00"
2002-01-19,06:00:00,1.1,2002,"2002-01-19 06:00:00"
2002-01-19,07:00:00,1.81,2002,"2002-01-19 07:00:00"
2002-01-19,08:00:00,2.65,2002,"2002-01-19 08:00:00"
2002-01-19,09:00:00,3.38,2002,"2002-01-19 09:00:00"
2002-01-19,10:00:00,3.82,2002,"2002-01-19 10:00:00"
2002-01-19,11:00:00,3.91,2002,"2002-01-19 11:00:00"
2002-01-19,12:00:00,3.76,2002,"2002-01-19 12:00:00"
2002-01-19,13:00:00,3.47,2002,"2002-01-19 13:00:00"
2002-01-19,14:00:00,3,2002,"2002-01-19 14:00:00"
2002-01-19,15:00:00,2.7,2002,"2002-01-19 15:00:00"
2002-01-19,16:00:00,2.46,2002,"2002-01-19 16:00:00"
2002-01-19,17:00:00,2.48,2002,"2002-01-19 17:00:00"
2002-01-19,18:00:00,2.73,2002,"2002-01-19 18:00:00"
2002-01-19,19:00:00,2.98,2002,"2002-01-19 19:00:00"
2002-01-19,20:00:00,3.36,2002,"2002-01-19 20:00:00"
2002-01-19,21:00:00,3.54,2002,"2002-01-19 21:00:00"
2002-01-19,22:00:00,3.47,2002,"2002-01-19 22:00:00"
2002-01-19,23:00:00,3.33,2002,"2002-01-19 23:00:00"
2002-01-20,00:00:00,2.86,2002,"2002-01-20 00:00:00"
2002-01-20,01:00:00,2.27,2002,"2002-01-20 01:00:00"
2002-01-20,02:00:00,1.63,2002,"2002-01-20 02:00:00"
2002-01-20,03:00:00,0.96,2002,"2002-01-20 03:00:00"
2002-01-20,04:00:00,0.69,2002,"2002-01-20 04:00:00"
2002-01-20,05:00:00,0.78,2002,"2002-01-20 05:00:00"
2002-01-20,06:00:00,1.05,2002,"2002-01-20 06:00:00"
2002-01-20,07:00:00,1.58,2002,"2002-01-20 07:00:00"
2002-01-20,08:00:00,2.4,2002,"2002-01-20 08:00:00"
2002-01-20,09:00:00,3.16,2002,"2002-01-20 09:00:00"
2002-01-20,10:00:00,3.64,2002,"2002-01-20 10:00:00"
2002-01-20,11:00:00,3.92,2002,"2002-01-20 11:00:00"
2002-01-20,12:00:00,3.95,2002,"2002-01-20 12:00:00"
2002-01-20,13:00:00,3.78,2002,"2002-01-20 13:00:00"
2002-01-20,14:00:00,3.26,2002,"2002-01-20 14:00:00"
2002-01-20,15:00:00,2.73,2002,"2002-01-20 15:00:00"
2002-01-20,16:00:00,2.37,2002,"2002-01-20 16:00:00"
2002-01-20,17:00:00,2.16,2002,"2002-01-20 17:00:00"
2002-01-20,18:00:00,2.1,2002,"2002-01-20 18:00:00"
2002-01-20,19:00:00,2.15,2002,"2002-01-20 19:00:00"
2002-01-20,20:00:00,2.36,2002,"2002-01-20 20:00:00"
2002-01-20,21:00:00,2.62,2002,"2002-01-20 21:00:00"
2002-01-20,22:00:00,2.83,2002,"2002-01-20 22:00:00"
2002-01-20,23:00:00,2.84,2002,"2002-01-20 23:00:00"
2002-01-21,00:00:00,2.71,2002,"2002-01-21 00:00:00"
2002-01-21,01:00:00,2.38,2002,"2002-01-21 01:00:00"
